ticket_id,subject,description,category,priority,status,channel,created_at,resolution_time_hours,customer_satisfaction,is_synthetic
SYN-00600,Charged question,"Hello support, my charged need a receipt. Please help me resolve this soon.",Billing Inquiry,Medium,Open,Chat,2024-05-21T07:00:00,6,3,True
SYN-00937,Cancel problem,"Hello support, my cancel refund is missing. Please help me resolve this when possible.",Refund Request,Critical,Closed,Chat,2024-01-24T01:00:00,43,5,True
SYN-00635,Account question,"Hello support, my account code never arrived. Please help me resolve this today.",Account Access,Low,Closed,Phone,2024-11-12T06:00:00,70,1,True
SYN-02031,Support help,"Hello support, my support where can I find help. Please help me resolve this soon.",General Support,Medium,Pending,Phone,2024-01-14T06:00:00,96,3,True
SYN-00510,Card request,"Hello support, my card was charged twice. Please help me resolve this soon.",Billing Inquiry,High,Resolved,Web,2024-07-15T21:00:00,74,4,True
SYN-00069,Screen problem,"Hello support, my screen shows an error. Please help me resolve this soon.",Technical Issue,Critical,Pending,Web,2024-10-17T17:00:00,32,5,True
SYN-00278,Device question,"Hello support, my device stopped working. Please help me resolve this when possible.",Technical Issue,Low,Open,Chat,2024-07-04T13:00:00,5,3,True
SYN-01419,Feature help,"Hello support, my feature want to compare options. Please help me resolve this today.",Product Inquiry,Low,Resolved,Web,2024-06-07T12:00:00,54,4,True
SYN-00835,Verification question,"Hello support, my verification cannot sign in. Please help me resolve this soon.",Account Access,High,Open,Email,2024-09-06T20:00:00,8,1,True
SYN-00391,Billing problem,"Hello support, my billing payment was declined. Please help me resolve this when possible.",Billing Inquiry,Critical,Resolved,Phone,2024-08-20T08:00:00,18,4,True
SYN-00376,Charged problem,"Hello support, my charged amount is incorrect. Please help me resolve this soon.",Billing Inquiry,High,Closed,Phone,2024-11-11T17:00:00,14,4,True
SYN-00608,Login request,"Hello support, my login account is locked. Please help me resolve this today.",Account Access,Critical,Open,Web,2024-09-24T22:00:00,5,5,True
SYN-00420,Card request,"Hello support, my card amount is incorrect. Please help me resolve this when possible.",Billing Inquiry,Critical,Closed,Chat,2024-01-04T23:00:00,83,1,True
SYN-00099,Error request,"Hello support, my error stopped working. Please help me resolve this when possible.",Technical Issue,High,Open,Web,2024-11-25T07:00:00,5,1,True
SYN-01512,Package request,"Hello support, my package package was damaged. Please help me resolve this soon.",Shipping Issue,High,Open,Email,2024-03-24T20:00:00,112,1,True
SYN-01128,Money problem,"Hello support, my money return was approved. Please help me resolve this today.",Refund Request,High,Resolved,Chat,2024-05-02T02:00:00,32,3,True
SYN-01111,Money question,"Hello support, my money return was approved. Please help me resolve this when possible.",Refund Request,Medium,Closed,Chat,2024-05-17T14:00:00,116,1,True
SYN-01837,Help question,"Hello support, my help where can I find help. Please help me resolve this today.",General Support,High,Closed,Email,2024-08-19T16:00:00,112,3,True
SYN-01740,Shipment problem,"Hello support, my shipment has not arrived. Please help me resolve this when possible.",Shipping Issue,Medium,Pending,Web,2024-08-23T10:00:00,10,1,True
SYN-00174,Crash request,"Hello support, my crash stopped working. Please help me resolve this today.",Technical Issue,Medium,Open,Phone,2024-01-13T14:00:00,38,3,True
SYN-01472,Feature help,"Hello support, my feature need more information. Please help me resolve this soon.",Product Inquiry,Low,Resolved,Email,2024-01-02T14:00:00,42,2,True
SYN-02080,Guidance question,"Hello support, my guidance need some assistance. Please help me resolve this soon.",General Support,Critical,Closed,Email,2024-05-05T05:00:00,52,4,True
SYN-01796,Shipment request,"Hello support, my shipment has not arrived. Please help me resolve this today.",Shipping Issue,Medium,Pending,Phone,2024-04-19T08:00:00,96,3,True
SYN-02079,Contact problem,"Hello support, my contact where can I find help. Please help me resolve this today.",General Support,Low,Closed,Web,2024-02-25T08:00:00,20,1,True
SYN-00532,Billing problem,"Hello support, my billing payment was declined. Please help me resolve this when possible.",Billing Inquiry,Medium,Open,Chat,2024-03-08T19:00:00,47,4,True
SYN-00388,Charged help,"Hello support, my charged need a receipt. Please help me resolve this when possible.",Billing Inquiry,Low,Open,Phone,2024-04-13T03:00:00,87,5,True
SYN-01731,Delivery question,"Hello support, my delivery went to wrong address. Please help me resolve this today.",Shipping Issue,Critical,Open,Web,2024-02-18T00:00:00,37,5,True
SYN-01132,Return help,"Hello support, my return want my money back. Please help me resolve this today.",Refund Request,High,Closed,Email,2024-09-30T23:00:00,64,1,True
SYN-00739,Verification question,"Hello support, my verification code never arrived. Please help me resolve this when possible.",Account Access,Critical,Resolved,Web,2024-04-05T01:00:00,98,5,True
SYN-00535,Invoice problem,"Hello support, my invoice payment was declined. Please help me resolve this today.",Billing Inquiry,High,Pending,Email,2024-11-13T17:00:00,98,2,True
SYN-00141,Device question,"Hello support, my device keeps failing. Please help me resolve this today.",Technical Issue,Medium,Resolved,Phone,2024-01-03T14:00:00,27,3,True
SYN-01429,Product question,"Hello support, my product need more information. Please help me resolve this today.",Product Inquiry,High,Resolved,Web,2024-02-11T01:00:00,71,4,True
SYN-01249,Feature help,"Hello support, my feature which plan includes it. Please help me resolve this when possible.",Product Inquiry,Critical,Pending,Web,2024-03-10T08:00:00,37,3,True
SYN-02023,Support problem,"Hello support, my support have a general question. Please help me resolve this when possible.",General Support,High,Pending,Web,2024-05-25T21:00:00,11,1,True
SYN-01527,Tracking request,"Hello support, my tracking has not arrived. Please help me resolve this soon.",Shipping Issue,Low,Pending,Chat,2024-03-23T22:00:00,10,1,True
SYN-00882,Login request,"Hello support, my login cannot sign in. Please help me resolve this when possible.",Account Access,Medium,Resolved,Phone,2024-07-21T08:00:00,102,4,True
SYN-01138,Refund help,"Hello support, my refund cancel this order. Please help me resolve this today.",Refund Request,Medium,Open,Chat,2024-10-21T00:00:00,89,3,True
SYN-00005,Update help,"Hello support, my update keeps failing. Please help me resolve this today.",Technical Issue,High,Resolved,Chat,2024-11-28T03:00:00,119,1,True
SYN-00966,Refund help,"Hello support, my refund refund is missing. Please help me resolve this when possible.",Refund Request,Medium,Open,Email,2024-10-24T03:00:00,90,5,True
SYN-01287,Upgrade request,"Hello support, my upgrade is this supported. Please help me resolve this today.",Product Inquiry,Medium,Resolved,Chat,2024-01-27T10:00:00,76,3,True
SYN-00691,Locked problem,"Hello support, my locked account is locked. Please help me resolve this soon.",Account Access,High,Closed,Email,2024-10-30T02:00:00,7,3,True
SYN-01193,Money problem,"Hello support, my money cancel this order. Please help me resolve this today.",Refund Request,High,Open,Web,2024-07-26T00:00:00,81,4,True
SYN-01549,Package question,"Hello support, my package tracking is frozen. Please help me resolve this when possible.",Shipping Issue,Medium,Pending,Chat,2024-11-03T20:00:00,17,4,True
SYN-01954,Question help,"Hello support, my question please contact me. Please help me resolve this soon.",General Support,Low,Closed,Web,2024-04-03T09:00:00,4,1,True
SYN-00803,Account question,"Hello support, my account reset link expired. Please help me resolve this when possible.",Account Access,Low,Open,Email,2024-06-27T13:00:00,55,5,True
SYN-01219,Product problem,"Hello support, my product want to compare options. Please help me resolve this today.",Product Inquiry,Critical,Resolved,Web,2024-09-24T03:00:00,94,4,True
SYN-01083,Purchase help,"Hello support, my purchase want my money back. Please help me resolve this today.",Refund Request,Low,Pending,Phone,2024-11-23T00:00:00,20,5,True
SYN-00730,Login question,"Hello support, my login cannot sign in. Please help me resolve this when possible.",Account Access,High,Resolved,Chat,2024-02-19T16:00:00,109,5,True
SYN-01483,Feature help,"Hello support, my feature need more information. Please help me resolve this today.",Product Inquiry,High,Open,Web,2024-11-25T23:00:00,39,5,True
SYN-00683,Locked request,"Hello support, my locked reset link expired. Please help me resolve this when possible.",Account Access,Medium,Open,Web,2024-09-26T11:00:00,102,5,True
SYN-00946,Money help,"Hello support, my money return was approved. Please help me resolve this today.",Refund Request,High,Closed,Web,2024-04-02T19:00:00,111,2,True
SYN-00418,Billing question,"Hello support, my billing need a receipt. Please help me resolve this when possible.",Billing Inquiry,High,Open,Chat,2024-01-16T16:00:00,9,3,True
SYN-01411,Feature help,"Hello support, my feature want to compare options. Please help me resolve this today.",Product Inquiry,High,Resolved,Phone,2024-10-01T05:00:00,54,1,True
SYN-00280,Screen request,"Hello support, my screen will not start. Please help me resolve this soon.",Technical Issue,High,Closed,Web,2024-06-23T07:00:00,96,5,True
SYN-00219,Error help,"Hello support, my error keeps failing. Please help me resolve this today.",Technical Issue,High,Open,Email,2024-10-12T10:00:00,51,3,True
SYN-00729,Account problem,"Hello support, my account cannot sign in. Please help me resolve this when possible.",Account Access,Medium,Pending,Chat,2024-09-14T13:00:00,13,3,True
SYN-00290,Screen help,"Hello support, my screen will not start. Please help me resolve this when possible.",Technical Issue,Medium,Closed,Web,2024-06-23T08:00:00,50,2,True
SYN-00057,Update problem,"Hello support, my update stopped working. Please help me resolve this when possible.",Technical Issue,Critical,Closed,Email,2024-11-04T20:00:00,99,3,True
SYN-00112,Error question,"Hello support, my error will not start. Please help me resolve this when possible.",Technical Issue,High,Pending,Phone,2024-09-25T11:00:00,70,4,True
SYN-01387,Product problem,"Hello support, my product want to compare options. Please help me resolve this soon.",Product Inquiry,Low,Closed,Phone,2024-09-17T07:00:00,54,2,True
SYN-00458,Payment question,"Hello support, my payment amount is incorrect. Please help me resolve this soon.",Billing Inquiry,Critical,Resolved,Phone,2024-11-03T05:00:00,25,5,True
SYN-01252,Plan problem,"Hello support, my plan which plan includes it. Please help me resolve this when possible.",Product Inquiry,High,Open,Web,2024-06-03T18:00:00,81,1,True
SYN-01965,Contact help,"Hello support, my contact where can I find help. Please help me resolve this soon.",General Support,Medium,Open,Phone,2024-01-18T01:00:00,42,3,True
SYN-00132,Crash problem,"Hello support, my crash shows an error. Please help me resolve this when possible.",Technical Issue,High,Open,Web,2024-10-04T02:00:00,17,3,True
SYN-00782,Account help,"Hello support, my account account is locked. Please help me resolve this today.",Account Access,High,Closed,Email,2024-03-21T09:00:00,80,1,True
SYN-00624,Locked help,"Hello support, my locked code never arrived. Please help me resolve this soon.",Account Access,Low,Closed,Chat,2024-02-09T00:00:00,76,3,True
SYN-00887,Locked question,"Hello support, my locked account is locked. Please help me resolve this when possible.",Account Access,High,Closed,Phone,2024-10-17T19:00:00,75,2,True
SYN-01668,Package question,"Hello support, my package went to wrong address. Please help me resolve this when possible.",Shipping Issue,High,Resolved,Chat,2024-10-17T08:00:00,61,5,True
SYN-00570,Charged help,"Hello support, my charged payment was declined. Please help me resolve this when possible.",Billing Inquiry,Medium,Open,Phone,2024-04-23T20:00:00,63,3,True
SYN-00619,Account question,"Hello support, my account account is locked. Please help me resolve this soon.",Account Access,Critical,Closed,Email,2024-05-13T19:00:00,24,1,True
SYN-00088,Update help,"Hello support, my update shows an error. Please help me resolve this when possible.",Technical Issue,Critical,Open,Web,2024-03-02T22:00:00,75,3,True
SYN-00021,Update help,"Hello support, my update will not start. Please help me resolve this soon.",Technical Issue,Critical,Closed,Web,2024-02-02T04:00:00,13,1,True
SYN-01460,Plan request,"Hello support, my plan which plan includes it. Please help me resolve this soon.",Product Inquiry,High,Open,Chat,2024-11-03T05:00:00,119,3,True
SYN-00077,Crash problem,"Hello support, my crash will not start. Please help me resolve this when possible.",Technical Issue,High,Pending,Web,2024-04-03T15:00:00,6,1,True
